val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.6408261656761169,0.7879999876022339,0.7879999876022339,0.6408261656761169,0,45,,,,,,
,,,,0,49,0.0010000000474974513,,,,,
0.6026095151901245,0.8023999929428101,0.8023999929428101,0.6026095151901245,0,91,,,,,,
,,,,0,99,0.0010000000474974513,,,,,
0.6257168054580688,0.7978000044822693,0.8023999929428101,0.6026095151901245,0,137,,,,,,
,,,,0,149,0.0010000000474974513,,,,,
0.5979888439178467,0.8105999827384949,0.8105999827384949,0.5979888439178467,0,183,,,,,,
,,,,0,199,0.0010000000474974513,,,,,
0.5245611071586609,0.8321999907493591,0.8321999907493591,0.5245611071586609,0,229,,,,,,
,,,,0,249,0.0010000000474974513,,,,,
0.5077824592590332,0.8449000120162964,0.8449000120162964,0.5077824592590332,0,275,,,,,,
,,,,0,299,0.0010000000474974513,,,,,
0.6001623868942261,0.828000009059906,0.8449000120162964,0.5077824592590332,0,321,,,,,,
,,,,0,349,0.0010000000474974513,,,,,
0.6528115272521973,0.7910000085830688,0.8449000120162964,0.5077824592590332,0,367,,,,,,
,,,,0,399,0.0010000000474974513,,,,,
0.5454438924789429,0.8432999849319458,0.8449000120162964,0.5077824592590332,0,413,,,,,,
,,,,0,449,0.0010000000474974513,,,,,
0.5628072619438171,0.8337000012397766,0.8449000120162964,0.5077824592590332,0,459,,,,,,
,,,,0,499,0.0010000000474974513,,,,,
0.5379228591918945,0.833899974822998,0.8449000120162964,0.5077824592590332,0,505,,,,,,
,,,,0,549,0.0010000000474974513,,,,,
0.5249172449111938,0.8489000201225281,0.8489000201225281,0.5077824592590332,0,551,,,,,,
0.542166531085968,0.8457000255584717,0.8489000201225281,0.5077824592590332,0,597,,,,,,
,,,,0,599,0.0010000000474974513,,,,,
0.5383381843566895,0.8465999960899353,0.8489000201225281,0.5077824592590332,0,643,,,,,,
,,,,0,649,0.0010000000474974513,,,,,
0.581375002861023,0.8208000063896179,0.8489000201225281,0.5077824592590332,0,689,,,,,,
,,,,0,699,0.0010000000474974513,,,,,
0.5168761014938354,0.8385999798774719,0.8489000201225281,0.5077824592590332,0,735,,,,,,
,,,,0,749,0.0010000000474974513,,,,,
0.5367330312728882,0.8472999930381775,0.8489000201225281,0.5077824592590332,0,781,,,,,,
,,,,0,799,0.0010000000474974513,,,,,
0.5226214528083801,0.8482000231742859,0.8489000201225281,0.5077824592590332,0,827,,,,,,
,,,,0,849,0.0010000000474974513,,,,,
0.5507258176803589,0.84170001745224,0.8489000201225281,0.5077824592590332,0,873,,,,,,
,,,,0,899,0.0010000000474974513,,,,,
0.5817371010780334,0.8414999842643738,0.8489000201225281,0.5077824592590332,0,919,,,,,,
,,,,0,937,,0.5726998448371887,0.827049970626831,0.0009999909671023488,0.827049970626831,0.5726998448371887
,,,,1,949,0.0010000000474974513,,,,,
0.5092856884002686,0.8476999998092651,0.8489000201225281,0.5077824592590332,1,983,,,,,,
,,,,1,999,0.0010000000474974513,,,,,
0.47408929467201233,0.8537999987602234,0.8537999987602234,0.47408929467201233,1,1029,,,,,,
,,,,1,1049,0.0010000000474974513,,,,,
0.5276998281478882,0.8485000133514404,0.8537999987602234,0.47408929467201233,1,1075,,,,,,
,,,,1,1099,0.0010000000474974513,,,,,
0.554511308670044,0.8324000239372253,0.8537999987602234,0.47408929467201233,1,1121,,,,,,
,,,,1,1149,0.0010000000474974513,,,,,
0.4979146420955658,0.8513000011444092,0.8537999987602234,0.47408929467201233,1,1167,,,,,,
,,,,1,1199,0.0010000000474974513,,,,,
0.4945213794708252,0.8590999841690063,0.8590999841690063,0.47408929467201233,1,1213,,,,,,
,,,,1,1249,0.0010000000474974513,,,,,
0.5347583293914795,0.8478999733924866,0.8590999841690063,0.47408929467201233,1,1259,,,,,,
,,,,1,1299,0.0010000000474974513,,,,,
0.5924059748649597,0.8198000192642212,0.8590999841690063,0.47408929467201233,1,1305,,,,,,
,,,,1,1349,0.0010000000474974513,,,,,
0.5241872668266296,0.8539000153541565,0.8590999841690063,0.47408929467201233,1,1351,,,,,,
